url,status_code
https://www.latimes.com/espanol/california/articulo/2022-12-28/escenas-de-abusos-sexuales-en-el-departamento-de-libertad-condicional-del-condado,200
https://www.latimes.com/executive-team,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/embedVaccines/,200
https://www.latimes.com/lifestyle/story/2023-02-28/usal-project-outdoor-research-center-nature-club-los-angeles,200
https://www.latimes.com/topic/theater,200
https://www.latimes.com/bestcovery/,200
https://www.latimes.com/espanol/california/articulo/2023-01-30/decimos-que-estamos-conmocionados-pero-en-realidad-no-lo-estamos,200
https://www.latimes.com/espanol/entretenimiento/articulo/2023-03-06/tras-mundial-argentina-tiene-los-ojos-puestos-en-los-oscar,200
https://www.latimes.com/entertainment/tv/la-ca-st-conversation-katie-couric-20160508-story.html,200
https://www.latimes.com/espanol/california/boletin-informativo/2023-02-16/kiosco-digital-edicion-vecinos-de-boyle-heights-reclaman-que-se-descontaminen-sus-casas-kiosco-digital,200
https://www.latimes.com/lifestyle/list/tennis-courts-in-los-angeles,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-05/jurado-en-ee-uu-sopesa-el-lado-sucio-del-futbol,200
https://www.latimes.com/espanol/deportes/articulo/2023-03-07/el-clasico-mundial-regresa-con-mas-estrellas-mas-global,200
https://www.latimes.com/entertainment-arts/tv,200
https://www.latimes.com/subscriptions/print.html,200
https://www.latimes.com/people/ross-may,200
https://www.latimes.com/staff/cindy-carcamo,200
https://www.latimes.com/people/christi-carras,200
https://www.latimes.com/recipe/list/super-bowl-dips,200
https://www.latimes.com/food/story/2023-02-02/mississippi-delta-hot-tamales-la-california,200
https://www.latimes.com/opinion/story/2022-12-29/abortion-privacy-data-tracking-health-websites,200
https://www.latimes.com/espanol/internacional/articulo/2023-02-28/complicado-retorno-para-quien-modifico-bebes-geneticamente,200
https://www.latimes.com/espanol/entretenimiento/articulo/2022-12-13/espectaculos-sobre-hielo-la-magia-de-la-navidad-y-buena-musica-para-divertirte-este-fin-de-semana,200
https://www.latimes.com/about/for-the-record/,200
https://www.latimes.com/about/diversity-inclusion,200
https://www.latimes.com/espanol/eeuu/articulo/2022-08-20/wendys-deja-de-servir-lechuga-ante-brote-de-e-coli,200
https://www.latimes.com/business/story/2023-03-07/wall-street-journal-asks-us-to-weep-for-the-very-very-rich,200
https://www.latimes.com/california/story/2022-10-09/city-council-leaked-audio-nury-martinez-kevin-de-leon-gil-cedillo,200
https://www.latimes.com/entertainment/gossip/la-et-mg-selena-gomez-lupus-chemotherapy-rehab-20151008-story.html,200
https://www.latimes.com/food/story/2023-02-14/bar-chelou-pasadena-modern-bistro-villas-tacos,200
https://www.latimes.com/lifestyle/story/2022-12-05/working-out-while-high-with-stoned-and-toned-in-los-angeles,200
